@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 18388\nSize of the tree: 18409\n','Number of leaves: 16783\nSize of the tree: 16801\n','Number of leaves: 16248\nSize of the tree: 16265\n','Number of leaves: 17318\nSize of the tree: 17337\n','Number of leaves: 17848\nSize of the tree: 17867\n','Number of leaves: 17853\nSize of the tree: 17873\n','Number of leaves: 17313\nSize of the tree: 17331\n','Number of leaves: 19453\nSize of the tree: 19475\n','Number of leaves: 15713\nSize of the tree: 15729\n','Number of leaves: 18383\nSize of the tree: 18403\n','Number of leaves: 15178\nSize of the tree: 15193\n','Number of leaves: 18923\nSize of the tree: 18945\n','Number of leaves: 18918\nSize of the tree: 18939\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1217,136,80,56,0,58.823529,41.176471,0,0.381919,0.280754,0.450553,63.169238,95.576011,215.557398,337.830739,-122.273341,1.584981,2.48405,-0.899069,92.120534,0.677357,42.735965,0.733333,33,0.10989,10,0.89011,81,0.266667,12,0.767442,0.733333,0.75,0.630882,0.882906,0.798382,0.588235,0.207283,0.792717,0.411765,0.599396,0.588235,0.591712,0.385791,0.759784,0.620735,0.59254,0.588235,0,0.032,0,0.0312,0,31.2002,1657517,1655184,1407635,82.352941,54.411765,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1217,136,84,52,0,61.764706,38.235294,0,0.42616,0.252266,0.437347,56.759481,92.774679,215.557398,359.165531,-143.608133,1.584981,2.640923,-1.055942,105.474812,0.77555,48.931196,0.76087,35,0.188889,17,0.811111,73,0.23913,11,0.673077,0.76087,0.714286,0.556853,0.831039,0.750219,0.617647,0.191151,0.808849,0.382353,0.611842,0.617647,0.613402,0.424961,0.793045,0.665685,0.612655,0.617647,0,0.031,0,0.0312,0,31.2002,1657549,1655184,1407635,78.676471,50,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1217,136,84,52,0,61.764706,38.235294,0,0.426765,0.241882,0.425983,54.423049,90.364017,215.557398,314.663686,-99.106288,1.584981,2.313704,-0.728723,110.63819,0.813516,51.326557,0.822222,37,0.120879,11,0.879121,80,0.177778,8,0.770833,0.822222,0.795699,0.690551,0.91514,0.805856,0.617647,0.190907,0.809093,0.382353,0.618512,0.617647,0.616207,0.427224,0.803413,0.660985,0.616589,0.617647,0,0.033,0,0.0312,0,31.2002,1657557,1655184,1407635,82.352941,49.019608,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,98,37,0,72.592593,27.407407,0,0.588889,0.216797,0.385473,48.779412,81.771124,213.969938,242.239213,-28.269276,1.584963,1.794365,-0.209402,122.683435,0.908766,57.336762,0.844444,38,0.111111,10,0.888889,80,0.155556,7,0.791667,0.844444,0.817204,0.722185,0.91284,0.790884,0.725926,0.137037,0.862963,0.274074,0.731128,0.725926,0.726131,0.591474,0.85716,0.729581,0.726131,0.725926,0,0.032,0,0.0312,0,31.2002,1657746,1655413,1407406,86.666667,52.098765,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,95,40,0,70.37037,29.62963,0,0.555556,0.225207,0.386635,50.671566,82.017762,213.969938,245.941059,-31.971121,1.584963,1.821786,-0.236823,117.339737,0.869183,54.839357,0.888889,40,0.133333,12,0.866667,78,0.111111,5,0.769231,0.888889,0.824742,0.731902,0.944568,0.909905,0.703704,0.148148,0.851852,0.296296,0.695416,0.703704,0.697154,0.553226,0.850206,0.744462,0.697154,0.703704,0,0.032,0,0.0312,0,31.2002,1657754,1655413,1407406,87.407407,53.580247,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,93,42,0,68.888889,31.111111,0,0.533333,0.221478,0.38744,49.832511,82.188538,213.969938,250.588855,-36.618918,1.584963,1.856214,-0.271251,119.57275,0.885724,55.882967,0.8,36,0.111111,10,0.888889,80,0.2,9,0.782609,0.8,0.791209,0.685177,0.921481,0.880805,0.688889,0.155556,0.844444,0.311111,0.687469,0.688889,0.688122,0.532817,0.850206,0.738509,0.688122,0.688889,0,0.031,0,0.0312,0,31.2002,1657746,1655413,1407406,86.666667,52.592593,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,78,57,0,57.777778,42.222222,0,0.366667,0.286666,0.456222,64.499896,96.779369,213.969938,362.791325,-148.821387,1.584963,2.687343,-1.102381,89.928423,0.666136,42.028532,0.733333,33,0.144444,13,0.855556,77,0.266667,12,0.717391,0.733333,0.725275,0.585716,0.868889,0.765962,0.577778,0.211111,0.788889,0.422222,0.574317,0.577778,0.575924,0.365392,0.760082,0.621776,0.575924,0.577778,0.001,0.035,0,0.0468,0,46.8003,1657762,1655413,1407406,80,53.82716,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,89,46,0,65.925926,34.074074,0,0.488889,0.259276,0.426807,58.337109,90.539432,213.969938,295.980717,-82.010779,1.584963,2.19245,-0.607487,102.770314,0.761262,48.030258,0.844444,38,0.133333,12,0.866667,78,0.155556,7,0.76,0.844444,0.8,0.694177,0.910617,0.788416,0.659259,0.17037,0.82963,0.340741,0.668834,0.659259,0.657362,0.49388,0.802016,0.656923,0.657362,0.659259,0,0.031,0,0.0312,0,31.2002,1657746,1655413,1407406,84.444444,54.074074,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,88,47,0,65.185185,34.814815,0,0.477778,0.249671,0.415481,56.176067,88.136727,213.969938,284.000248,-70.030311,1.584963,2.103706,-0.518743,106.710411,0.790447,49.871684,0.844444,38,0.166667,15,0.833333,75,0.155556,7,0.716981,0.844444,0.77551,0.65429,0.895309,0.761825,0.651852,0.174074,0.825926,0.348148,0.65566,0.651852,0.649224,0.48049,0.810123,0.669577,0.649224,0.651852,0,0.032,0,0.0312,0,31.2002,1657746,1655413,1407406,85.185185,54.074074,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,4,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,95,40,0,70.37037,29.62963,0,0.555556,0.256796,0.432267,57.779066,91.697581,213.969938,344.987061,-131.017123,1.584963,2.55546,-0.970497,104.187026,0.771756,48.692367,0.822222,37,0.144444,13,0.855556,77,0.177778,8,0.74,0.822222,0.778947,0.661638,0.878889,0.731404,0.703704,0.148148,0.851852,0.296296,0.702185,0.703704,0.70183,0.55536,0.784733,0.630399,0.70183,0.703704,0,0.031,0,0.0312,0,31.2002,1657818,1655413,1407406,80,52.592593,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1217,136,92,44,0,67.647059,32.352941,0,0.514876,0.247272,0.429705,55.635757,91.153536,215.557398,324.371812,-108.814413,1.584981,2.385087,-0.800106,108.885712,0.80063,50.513558,0.866667,39,0.142857,13,0.857143,78,0.133333,6,0.75,0.866667,0.804124,0.700826,0.918926,0.833444,0.676471,0.162185,0.837815,0.323529,0.668752,0.676471,0.670509,0.511891,0.807974,0.66399,0.671559,0.676471,0,0.032,0,0.0312,0,31.2002,1657573,1655184,1407635,80.882353,49.509804,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1217,136,86,50,0,63.235294,36.764706,0,0.4485,0.261544,0.428394,58.846969,90.875492,215.557398,319.137955,-103.580557,1.584981,2.346603,-0.761622,102.597076,0.75439,47.596175,0.76087,35,0.122222,11,0.877778,79,0.23913,11,0.76087,0.76087,0.76087,0.638647,0.858454,0.744451,0.632353,0.183147,0.816853,0.367647,0.635387,0.632353,0.633683,0.450394,0.792501,0.654552,0.63274,0.632353,0.001,0.032,0,0.0312,0,31.2002,1657549,1655184,1407635,83.088235,54.656863,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1217,136,86,50,0,63.235294,36.764706,0,0.448768,0.252406,0.427306,56.791027,90.64462,215.557398,301.692613,-86.135215,1.584981,2.218328,-0.633347,105.181741,0.773395,48.795236,0.822222,37,0.142857,13,0.857143,78,0.177778,8,0.74,0.822222,0.778947,0.662973,0.884493,0.767731,0.632353,0.183391,0.816609,0.367647,0.63141,0.632353,0.630107,0.448869,0.800728,0.661078,0.630124,0.632353,0,0.032,0,0.0312,0,31.2002,1657533,1655184,1407635,83.823529,51.960784,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,90,45,0,66.666667,33.333333,0,0.5,0.257227,0.420824,57.876185,89.270174,213.969938,288.330638,-74.360701,1.584963,2.135783,-0.55082,103.999014,0.770363,48.604498,0.777778,35,0.1,9,0.9,81,0.222222,10,0.795455,0.777778,0.786517,0.68166,0.890494,0.747104,0.666667,0.166667,0.833333,0.333333,0.680577,0.666667,0.670745,0.505914,0.805761,0.670276,0.670745,0.666667,0,0.032,0,0.0312,0,31.2002,1657754,1655413,1407406,85.185185,55.555556,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,95,40,0,70.37037,29.62963,0,0.555556,0.205095,0.390208,46.146413,82.77562,213.969938,277.426462,-63.456525,1.584963,2.055011,-0.470048,125.300349,0.928151,58.559791,0.844444,38,0.122222,11,0.877778,79,0.155556,7,0.77551,0.844444,0.808511,0.708029,0.935309,0.894112,0.703704,0.148148,0.851852,0.296296,0.720695,0.703704,0.703366,0.563856,0.852593,0.745754,0.703366,0.703704,0,0.032,0,0.0312,0,31.2002,1657746,1655413,1407406,83.703704,46.91358,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,88,47,0,65.185185,34.814815,0,0.477778,0.2567,0.428716,57.757544,90.944419,213.969938,289.055547,-75.085609,1.584963,2.141152,-0.55619,103.387104,0.76583,48.318519,0.866667,39,0.1,9,0.9,81,0.133333,6,0.8125,0.866667,0.83871,0.755012,0.91321,0.823485,0.651852,0.174074,0.825926,0.348148,0.648082,0.651852,0.649429,0.476531,0.798642,0.64874,0.649429,0.651852,0,0.033,0,0.0312,0,31.2002,1657746,1655413,1407406,84.444444,52.592593,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,91,44,0,67.407407,32.592593,0,0.511111,0.247263,0.410139,55.634207,87.003677,213.969938,283.196738,-69.2268,1.584963,2.097754,-0.512791,109.357363,0.810055,51.108751,0.866667,39,0.133333,12,0.866667,78,0.133333,6,0.764706,0.866667,0.8125,0.713024,0.909136,0.804602,0.674074,0.162963,0.837037,0.325926,0.669296,0.674074,0.669864,0.509915,0.821934,0.690719,0.669864,0.674074,0.001,0.034,0,0.0312,0,31.2002,1657746,1655413,1407406,84.444444,53.333333,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,87,48,0,64.444444,35.555556,0,0.466667,0.250165,0.421224,56.287172,89.355138,213.969938,319.729708,-105.75977,1.584963,2.368368,-0.783406,106.23592,0.786933,49.649928,0.711111,32,0.188889,17,0.811111,73,0.288889,13,0.653061,0.711111,0.680851,0.511959,0.845556,0.736041,0.644444,0.177778,0.822222,0.355556,0.668322,0.644444,0.646249,0.47767,0.796584,0.671399,0.646249,0.644444,0,0.031,0,0.0312,0,31.2002,1657746,1655413,1407406,82.222222,52.592593,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,89,46,0,65.925926,34.074074,0,0.488889,0.264637,0.433342,59.543381,91.925778,213.969938,328.824168,-114.85423,1.584963,2.435735,-0.850772,101.020156,0.748297,47.212312,0.866667,39,0.2,18,0.8,72,0.133333,6,0.684211,0.866667,0.764706,0.636285,0.895926,0.770336,0.659259,0.17037,0.82963,0.340741,0.651105,0.659259,0.648841,0.487827,0.795432,0.638937,0.648841,0.659259,0,0.033,0,0.0312,0,31.2002,1657746,1655413,1407406,81.481481,53.82716,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,88,47,0,65.185185,34.814815,0,0.477778,0.245874,0.430928,55.321624,91.413699,213.969938,333.834816,-119.864879,1.584963,2.47285,-0.887888,107.208431,0.794137,50.104436,0.777778,35,0.111111,10,0.888889,80,0.222222,10,0.777778,0.777778,0.777778,0.666667,0.922716,0.840959,0.651852,0.174074,0.825926,0.348148,0.653199,0.651852,0.652477,0.478295,0.795432,0.659355,0.652477,0.651852,0,0.031,0,0.0312,0,31.2002,1657762,1655413,1407406,80.740741,49.382716,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1217,136,87,49,0,63.970588,36.029412,0,0.459486,0.248256,0.4232,55.857308,89.773658,215.557398,328.935306,-113.377908,1.584981,2.418642,-0.833661,107.973762,0.793925,50.090492,0.73913,34,0.144444,13,0.855556,77,0.26087,12,0.723404,0.73913,0.731183,0.591621,0.857005,0.776796,0.639706,0.179755,0.820245,0.360294,0.641472,0.639706,0.640421,0.460708,0.792738,0.649979,0.639748,0.639706,0,0.031,0,0.0312,0,31.2002,1657525,1655184,1407635,81.617647,52.205882,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,6,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1217,136,86,50,0,63.235294,36.764706,0,0.448634,0.246817,0.419716,55.533553,89.034692,215.557398,284.933609,-69.376211,1.584981,2.0951,-0.510119,108.824213,0.800178,50.485028,0.822222,37,0.186813,17,0.813187,74,0.177778,8,0.685185,0.822222,0.747475,0.61105,0.891697,0.743661,0.632353,0.184368,0.815632,0.367647,0.628839,0.632353,0.627254,0.447634,0.815474,0.677635,0.628238,0.632353,0,0.031,0,0.0312,0,31.2002,1657517,1655184,1407635,84.558824,52.941176,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,6,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1217,136,80,56,0,58.823529,41.176471,0,0.38287,0.269002,0.442441,60.525032,93.855242,215.557398,337.285726,-121.728328,1.584981,2.480042,-0.895061,97.366444,0.71593,45.169614,0.8,36,0.142857,13,0.857143,78,0.2,9,0.734694,0.8,0.765957,0.644064,0.852747,0.741984,0.588235,0.205329,0.794671,0.411765,0.59239,0.588235,0.585736,0.384924,0.780891,0.644337,0.586234,0.588235,0.001,0.031,0,0.0312,0,31.2002,1657565,1655184,1407635,81.617647,51.960784,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,6,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,90,45,0,66.666667,33.333333,0,0.5,0.241881,0.414862,54.423291,88.005498,213.969938,302.497739,-88.527801,1.584963,2.240724,-0.655761,109.573944,0.811659,51.209971,0.844444,38,0.177778,16,0.822222,74,0.155556,7,0.703704,0.844444,0.767677,0.6415,0.894568,0.789463,0.666667,0.166667,0.833333,0.333333,0.663226,0.666667,0.661638,0.49985,0.803663,0.675281,0.661638,0.666667,0,0.034,0,0.0312,0,31.2002,1657746,1655413,1407406,83.703704,52.345679,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,6,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,92,43,0,68.148148,31.851852,0,0.522222,0.239476,0.430352,53.882139,91.291473,213.969938,346.731477,-132.76154,1.584963,2.568381,-0.983419,110.83853,0.821026,51.800982,0.844444,38,0.122222,11,0.877778,79,0.155556,7,0.77551,0.844444,0.808511,0.708029,0.89284,0.77639,0.681481,0.159259,0.840741,0.318519,0.68542,0.681481,0.680505,0.524427,0.800165,0.673315,0.680505,0.681481,0,0.033,0,0.0312,0,31.2002,1657746,1655413,1407406,79.259259,47.901235,?,?,?,?
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.supervised.instance.SpreadSubsample-M0.0-X0.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1,6,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191205.2214,1218,135,79,56,0,58.518519,41.481481,0,0.377778,0.283335,0.458661,63.750463,97.296673,213.969938,344.032957,-130.063019,1.584963,2.548392,-0.96343,91.060324,0.674521,42.557532,0.755556,34,0.111111,10,0.888889,80,0.244444,11,0.772727,0.755556,0.764045,0.648136,0.878395,0.759275,0.585185,0.207407,0.792593,0.414815,0.582249,0.585185,0.582459,0.376942,0.770905,0.609971,0.582459,0.585185,0.001,0.031,0,0.0312,0,31.2002,1657746,1655413,1407406,80.740741,52.345679,?,?,?,?
